(highest, src_addr, src_port, dst_addr, dst_port): count
(TCP, 138.108.7.20, 80, 192.168.2.3, 50879): 4
(_WS.MALFORMED, 31.13.71.7, 443, 192.168.2.3, 60203): 1
(TCP, 192.168.2.3, 37926, 52.84.121.102, 443): 102
(DNS, 192.168.2.1, 53, 192.168.2.3, 34659): 1
(TCP, 192.168.2.3, 52207, 52.84.122.81, 443): 4
(IMAGE-GIF, 63.117.14.86, 80, 192.168.2.3, 53898): 1
(TCP, 63.117.14.248, 443, 192.168.2.3, 43098): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 22678): 1
(SSL, 63.117.14.218, 443, 192.168.2.3, 35633): 87
(DNS, 192.168.2.3, 58396, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 34755, 54.239.22.5, 80): 5
(TCP, 54.239.23.139, 80, 192.168.2.3, 42143): 20
(SSL, 192.168.2.3, 53409, 172.229.222.223, 443): 2
(TCP, 172.217.5.2, 443, 192.168.2.3, 51599): 12
(TCP, 192.168.2.3, 42488, 52.22.158.44, 80): 5
(HTTP, 192.168.2.3, 57212, 64.202.112.7, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 22135): 1
(TCP, 172.217.5.2, 443, 192.168.2.3, 52037): 6
(DNS, 192.168.2.1, 53, 192.168.2.3, 40511): 1
(TCP, 31.13.71.7, 443, 192.168.2.3, 60212): 3
(SSL, 192.168.2.3, 38278, 54.239.22.240, 443): 4
(XML, 199.244.49.45, 80, 192.168.2.3, 35161): 1
(TCP, 192.168.2.3, 46789, 54.173.232.220, 80): 7
(TCP, 192.168.2.3, 54547, 31.13.71.7, 443): 8
(TCP, 192.168.2.3, 39079, 23.15.8.97, 80): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 21741): 1
(TCP, 192.168.2.3, 37457, 172.217.4.193, 443): 5
(DNS, 192.168.2.3, 47932, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 51576, 54.239.23.139, 80): 5
(DATA-TEXT-LINES, 74.119.118.100, 80, 192.168.2.3, 56472): 3
(SSL, 172.217.4.193, 443, 192.168.2.3, 35305): 496
(HTTP, 192.168.2.3, 37654, 52.20.97.18, 80): 3
(SSL, 192.168.2.3, 38285, 54.239.22.240, 443): 4
(MEDIA, 52.86.8.246, 80, 192.168.2.3, 44646): 1
(JSON, 52.38.49.76, 80, 192.168.2.3, 53842): 18
(DNS, 192.168.2.3, 37483, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 35465, 172.217.4.194, 80): 5
(TCP, 192.168.2.3, 57422, 172.217.4.193, 443): 19
(URLENCODED-FORM, 192.168.2.3, 57852, 54.239.22.240, 80): 1
(DNS, 192.168.2.3, 59652, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 36632, 172.217.2.1, 443): 6
(HTTP, 192.168.2.3, 45638, 52.201.107.48, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 15322): 1
(DNS, 192.168.2.3, 6973, 192.168.2.1, 53): 1
(SSL, 74.125.138.156, 443, 192.168.2.3, 48051): 18
(HTTP, 184.73.198.130, 80, 192.168.2.3, 37457): 1
(SSL, 192.168.2.3, 34606, 172.217.5.10, 443): 1
(DNS, 192.168.2.3, 29935, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 38644): 1
(SSL, 192.168.2.3, 47985, 216.58.219.202, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 51333): 1
(TCP, 192.168.2.3, 57166, 216.58.219.193, 80): 4
(TCP, 72.21.215.54, 80, 192.168.2.3, 47762): 3
(DNS, 192.168.2.3, 55207, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 20569): 1
(SSL, 216.58.219.193, 443, 192.168.2.3, 51251): 8
(TCP, 192.168.2.3, 33522, 52.27.8.169, 80): 4
(TCP, 174.129.249.36, 80, 192.168.2.3, 33492): 6
(TCP, 192.168.2.3, 59701, 64.12.245.38, 443): 7
(DATA-TEXT-LINES, 52.22.33.111, 80, 192.168.2.3, 47751): 1
(SSL, 31.13.71.7, 443, 192.168.2.3, 60212): 2
(SSL, 192.168.2.3, 53989, 52.22.70.65, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 6973): 1
(TCP, 172.229.222.223, 443, 192.168.2.3, 53116): 19
(DNS, 192.168.2.3, 39305, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 51599, 172.217.5.2, 443): 41
(XML, 162.248.19.154, 80, 192.168.2.3, 53708): 1
(TCP, 52.73.109.235, 80, 192.168.2.3, 50361): 5
(SSL, 192.168.2.3, 52293, 52.84.121.102, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 49705): 1
(TCP, 31.13.71.2, 443, 192.168.2.3, 35478): 5
(XML, 52.22.245.238, 80, 192.168.2.3, 45345): 3
(TCP, 8.43.72.71, 443, 192.168.2.3, 40983): 3
(TCP, 92.242.140.21, 80, 192.168.2.3, 41692): 4
(TCP, 138.108.6.20, 443, 192.168.2.3, 45970): 32
(TCP, 192.168.2.3, 42293, 216.58.219.193, 443): 26
(TCP, 192.168.2.3, 57377, 63.117.14.245, 443): 4
(HTTP, 192.168.2.3, 57211, 64.202.112.7, 80): 1
(SSL, 192.168.2.3, 42491, 104.244.43.71, 443): 3
(SSL, 192.168.2.3, 33652, 63.117.14.154, 443): 5
(TCP, 192.168.2.3, 33492, 174.129.249.36, 80): 5
(DNS, 192.168.2.3, 8602, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 53843, 52.38.49.76, 80): 20
(HTTP, 192.168.2.3, 58737, 104.16.27.190, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 27220): 1
(TCP, 31.13.71.7, 443, 192.168.2.3, 60245): 37
(DNS, 192.168.2.1, 53, 192.168.2.3, 58594): 1
(TCP, 52.200.207.5, 80, 192.168.2.3, 41447): 12
(TCP, 54.173.232.220, 80, 192.168.2.3, 46776): 5
(DNS, 192.168.2.3, 1044, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 50108, 157.166.238.237, 80): 1
(TCP, 63.117.14.212, 80, 192.168.2.3, 36871): 3
(SSL, 172.217.4.193, 443, 192.168.2.3, 37457): 3
(DNS, 192.168.2.3, 15322, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 14546, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 8358, 192.168.2.1, 53): 1
(JSON, 64.74.232.43, 80, 192.168.2.3, 46821): 1
(TCP, 172.217.2.14, 443, 192.168.2.3, 53567): 1
(SSL, 192.168.2.3, 53551, 63.117.68.16, 443): 3
(TCP, 192.168.2.3, 46821, 64.74.232.43, 80): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 21733): 1
(DNS, 192.168.2.3, 28261, 192.168.2.1, 53): 1
(TCP, 172.217.4.194, 443, 192.168.2.3, 46320): 54
(DNS, 192.168.2.3, 42666, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 36367, 50.116.194.21, 80): 4
(TCP, 192.168.2.3, 60266, 74.125.192.239, 443): 2
(TCP, 192.168.2.3, 47471, 52.73.51.20, 80): 6
(DNS, 192.168.2.3, 47457, 192.168.2.1, 53): 1
(XML, 52.7.181.179, 80, 192.168.2.3, 50789): 3
(IMAGE-JFIF, 172.229.233.57, 80, 192.168.2.3, 48344): 1
(SSL, 157.52.75.7, 443, 192.168.2.3, 49643): 6
(TCP, 192.168.2.3, 51542, 216.58.219.193, 443): 11
(DNS, 192.168.2.3, 22135, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 50648, 54.239.23.139, 80): 12
(SSL, 192.168.2.3, 46223, 23.21.108.3, 443): 3
(TCP, 176.32.103.187, 80, 192.168.2.3, 38675): 20
(DNS, 192.168.2.1, 53, 192.168.2.3, 31859): 1
(TCP, 192.168.2.3, 48334, 172.217.5.10, 443): 8
(SSL, 192.168.2.3, 46294, 172.217.4.194, 443): 9
(DNS, 192.168.2.3, 33220, 192.168.2.1, 53): 1
(TCP, 52.89.181.40, 80, 192.168.2.3, 51200): 4
(DNS, 192.168.2.3, 62864, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 39794, 162.208.22.76, 443): 2
(TCP, 46.236.9.36, 80, 192.168.2.3, 39895): 3
(DNS, 192.168.2.3, 26763, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 48378, 176.32.103.187, 443): 5
(HTTP, 192.168.2.3, 54688, 8.43.72.32, 80): 1
(SSL, 216.58.219.193, 443, 192.168.2.3, 51542): 9
(DNS, 192.168.2.1, 53, 192.168.2.3, 62864): 1
(HTTP, 192.168.2.3, 41691, 92.242.140.21, 80): 1
(TCP, 172.229.242.230, 443, 192.168.2.3, 60144): 4
(HTTP, 192.168.2.3, 35906, 52.3.34.104, 80): 2
(TCP, 207.171.162.253, 443, 192.168.2.3, 36668): 6
(TCP, 63.117.14.186, 443, 192.168.2.3, 52801): 1
(SSL, 31.13.71.7, 443, 192.168.2.3, 60112): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 1396): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 22991): 1
(DNS, 192.168.2.3, 8713, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 35162, 199.244.49.45, 80): 9
(SSL, 192.168.2.3, 34383, 72.21.211.126, 443): 5
(SSL, 172.229.242.230, 443, 192.168.2.3, 59989): 5
(SSL, 31.13.71.7, 443, 192.168.2.3, 60207): 147
(SSL, 192.168.2.3, 42907, 54.239.22.240, 443): 4
(TCP, 63.117.68.54, 443, 192.168.2.3, 54126): 19
(IMAGE-GIF, 8.43.72.71, 80, 192.168.2.3, 39849): 1
(SSL, 192.168.2.3, 46515, 172.217.4.194, 443): 35
(IMAGE-GIF, 52.73.182.32, 80, 192.168.2.3, 57712): 1
(HTTP, 192.168.2.3, 43527, 72.21.215.54, 80): 1
(TCP, 23.44.117.39, 80, 192.168.2.3, 57795): 3
(HTTP, 192.168.2.3, 56447, 52.84.125.136, 80): 4
(HTTP, 23.67.250.153, 80, 192.168.2.3, 60725): 1
(SSL, 98.139.225.42, 443, 192.168.2.3, 39431): 4
(TCP, 192.168.2.3, 60210, 31.13.71.7, 443): 13
(HTTP, 184.73.173.77, 80, 192.168.2.3, 51390): 1
(SSL, 192.168.2.3, 38739, 31.13.71.1, 443): 2
(DNS, 192.168.2.3, 23908, 192.168.2.1, 53): 1
(XML, 74.118.186.240, 80, 192.168.2.3, 32972): 1
(TCP, 199.96.57.6, 443, 192.168.2.3, 54840): 31
(TCP, 172.217.4.194, 80, 192.168.2.3, 35403): 4
(TCP, 63.117.14.218, 443, 192.168.2.3, 35641): 7
(HTTP, 192.168.2.3, 53840, 52.38.49.76, 80): 18
(TCP, 148.251.188.8, 80, 192.168.2.3, 34620): 4
(DNS, 192.168.2.3, 64534, 192.168.2.1, 53): 1
(SSL, 98.139.225.43, 443, 192.168.2.3, 47606): 4
(SSL, 31.13.71.7, 443, 192.168.2.3, 60214): 2
(JSON, 23.235.39.81, 80, 192.168.2.3, 39816): 1
(HTTP, 192.168.2.3, 57087, 172.217.2.6, 80): 1
(XML, 23.107.60.242, 80, 192.168.2.3, 50116): 1
(TCP, 52.84.121.102, 443, 192.168.2.3, 50809): 6
(JSON, 54.239.23.139, 80, 192.168.2.3, 58910): 4
(TCP, 192.168.2.3, 47998, 172.229.233.57, 80): 22
(TCP, 192.168.2.3, 57726, 172.217.4.193, 443): 30
(TCP, 63.117.68.16, 443, 192.168.2.3, 53552): 7027
(DNS, 192.168.2.3, 1095, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 58910, 54.239.23.139, 80): 27
(TCP, 52.22.97.116, 443, 192.168.2.3, 44277): 5
(HTTP, 192.168.2.3, 47762, 72.21.215.54, 80): 3
(TCP, 192.168.2.3, 58163, 23.23.222.251, 80): 6
(TCP, 192.168.2.3, 54048, 162.208.22.36, 80): 5
(TCP, 63.117.14.218, 443, 192.168.2.3, 49103): 6
(SSL, 172.229.242.230, 443, 192.168.2.3, 60143): 2
(DNS, 192.168.2.3, 22577, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 56766, 172.217.2.2, 80): 4
(TCP, 23.235.39.81, 80, 192.168.2.3, 39787): 30
(TCP, 63.117.14.244, 443, 192.168.2.3, 45987): 4
(SSL, 52.84.121.102, 443, 192.168.2.3, 52296): 7
(DNS, 192.168.2.3, 7623, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 48334, 172.217.5.10, 443): 6
(SSL, 199.16.156.241, 443, 192.168.2.3, 36771): 6
(TCP, 138.108.6.20, 443, 192.168.2.3, 45968): 32
(TCP, 192.168.2.3, 41885, 162.208.22.74, 443): 6
(DNS, 192.168.2.1, 53, 192.168.2.3, 41487): 1
(TCP, 192.168.2.3, 60420, 172.217.4.193, 443): 31
(SSL, 192.168.2.3, 52206, 52.84.122.81, 443): 3
(TCP, 66.235.153.37, 80, 192.168.2.3, 52995): 3
(SSL, 192.168.2.3, 57517, 172.217.3.6, 443): 7
(TCP, 192.168.2.3, 57240, 54.243.236.98, 80): 7
(DNS, 192.168.2.3, 51988, 192.168.2.1, 53): 1
(TCP, 52.84.125.136, 80, 192.168.2.3, 59690): 107
(TCP, 192.168.2.3, 43935, 204.154.110.227, 443): 7
(DNS, 192.168.2.1, 53, 192.168.2.3, 12773): 1
(HTTP, 192.168.2.3, 35442, 74.217.63.59, 80): 1
(HTTP, 107.20.151.12, 80, 192.168.2.3, 35019): 1
(SSL, 192.168.2.3, 37565, 52.84.127.95, 443): 2
(SSL, 172.217.4.46, 443, 192.168.2.3, 33972): 6
(TCP, 31.13.71.7, 80, 192.168.2.3, 36924): 2
(IMAGE-JFIF, 52.84.125.136, 80, 192.168.2.3, 47216): 2
(SSL, 52.84.121.102, 443, 192.168.2.3, 50809): 7
(TCP, 162.208.22.36, 80, 192.168.2.3, 54048): 4
(TCP, 63.117.68.16, 443, 192.168.2.3, 53576): 4
(TCP, 63.117.14.244, 443, 192.168.2.3, 34009): 19
(DNS, 192.168.2.1, 53, 192.168.2.3, 51143): 1
(SSL, 54.239.22.240, 443, 192.168.2.3, 38272): 7
(DNS, 192.168.2.1, 53, 192.168.2.3, 61796): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 9219): 1
(TCP, 192.168.2.3, 43937, 104.16.109.236, 80): 4
(SSL, 172.217.5.6, 443, 192.168.2.3, 57397): 6
(TCP, 54.173.232.220, 80, 192.168.2.3, 46789): 4
(TCP, 192.168.2.3, 43291, 172.229.222.223, 80): 4
(DNS, 192.168.2.3, 2646, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 4934): 1
(DNS, 192.168.2.3, 4078, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 60477, 172.217.4.193, 443): 3
(HTTP, 152.163.51.2, 80, 192.168.2.3, 37056): 2
(TCP, 74.217.63.59, 80, 192.168.2.3, 35232): 3
(SSL, 192.168.2.3, 49617, 157.52.75.7, 443): 4
(SSL, 192.168.2.3, 53048, 216.58.219.202, 443): 3
(DNS, 192.168.2.3, 46289, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 60820, 63.117.14.244, 443): 3
(TCP, 172.217.2.2, 80, 192.168.2.3, 56733): 2
(IMAGE-GIF, 52.200.207.5, 80, 192.168.2.3, 41447): 1
(TCP, 192.168.2.3, 39467, 72.21.215.54, 80): 5
(SSL, 192.168.2.3, 50012, 63.117.14.244, 443): 3
(SSL, 192.168.2.3, 54742, 54.239.17.7, 443): 4
(SSL, 192.168.2.3, 48378, 176.32.103.187, 443): 3
(HTTP, 192.168.2.3, 36368, 50.116.194.21, 80): 1
(SSL, 172.217.4.193, 443, 192.168.2.3, 35566): 5
(TCP, 192.168.2.3, 49617, 157.52.75.7, 443): 6
(TCP, 192.168.2.3, 57165, 216.58.219.193, 80): 4
(SSL, 63.117.14.244, 443, 192.168.2.3, 60820): 3
(SSL, 172.217.5.10, 443, 192.168.2.3, 40238): 5
(DNS, 192.168.2.3, 14862, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 41038, 172.217.4.193, 443): 4
(TCP, 192.168.2.3, 48440, 172.217.4.46, 443): 10
(DNS, 192.168.2.3, 48067, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 55303, 72.30.2.182, 443): 8
(TCP, 157.166.249.67, 80, 192.168.2.3, 53552): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 39531): 1
(TCP, 63.117.14.180, 443, 192.168.2.3, 36764): 10
(TCP, 172.217.4.193, 443, 192.168.2.3, 55868): 4
(TCP, 192.168.2.3, 32959, 74.118.186.240, 80): 6
(TCP, 192.168.2.3, 40072, 52.84.122.103, 443): 8
(HTTP, 192.168.2.3, 50792, 52.7.181.179, 80): 8
(TCP, 199.16.156.241, 443, 192.168.2.3, 36771): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 51169): 1
(TCP, 63.117.14.218, 443, 192.168.2.3, 35630): 9
(HTTP, 192.168.2.3, 39852, 8.43.72.71, 80): 1
(IMAGE-GIF, 52.70.67.85, 80, 192.168.2.3, 39862): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 26622): 1
(HTTP, 192.168.2.3, 51576, 54.239.23.139, 80): 1
(DNS, 192.168.2.3, 1098, 192.168.2.1, 53): 1
(TCP, 157.52.75.7, 443, 192.168.2.3, 49610): 34
(SSL, 192.168.2.3, 60210, 31.13.71.7, 443): 6
(TCP, 192.168.2.3, 57212, 64.202.112.7, 80): 4
(HTTP, 192.168.2.3, 47652, 23.23.99.254, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 11849): 1
(TCP, 184.26.44.106, 80, 192.168.2.3, 52334): 2
(HTTP, 192.168.2.3, 53050, 174.35.73.109, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 46946): 1
(HTTP, 192.168.2.3, 53552, 157.166.249.67, 80): 1
(SSL, 192.168.2.3, 39793, 162.208.22.76, 443): 2
(TCP, 162.208.22.35, 80, 192.168.2.3, 54115): 4
(HTTP, 192.168.2.3, 41447, 52.200.207.5, 80): 4
(TCP, 192.168.2.3, 58627, 138.108.6.20, 80): 5
(DNS, 192.168.2.3, 46707, 192.168.2.1, 53): 1
(TCP, 172.217.2.2, 80, 192.168.2.3, 56769): 2
(SSL, 172.229.219.108, 443, 192.168.2.3, 33342): 3
(PNG, 172.229.214.12, 80, 192.168.2.3, 56976): 1
(_WS.MALFORMED, 52.7.181.179, 80, 192.168.2.3, 50818): 1
(SSL, 192.168.2.3, 60245, 31.13.71.7, 443): 6
(TCP, 63.117.14.244, 443, 192.168.2.3, 51539): 8
(HTTP, 192.168.2.3, 35403, 172.217.4.194, 80): 5
(TCP, 176.32.103.187, 443, 192.168.2.3, 48378): 3
(HTTP, 192.168.2.3, 35164, 199.244.49.45, 80): 1
(TCP, 172.229.222.233, 443, 192.168.2.3, 45101): 29
(XML, 54.173.232.220, 80, 192.168.2.3, 46776): 2
(TCP, 192.168.2.3, 34620, 148.251.188.8, 80): 5
(TCP, 192.168.2.3, 41916, 172.229.228.216, 80): 7
(SSL, 23.66.206.216, 443, 192.168.2.3, 54921): 4
(SSL, 192.168.2.3, 33351, 23.23.153.77, 443): 3
(IMAGE-GIF, 54.239.22.175, 80, 192.168.2.3, 40985): 1
(SSL, 192.168.2.3, 47606, 98.139.225.43, 443): 2
(SSL, 54.243.174.202, 443, 192.168.2.3, 53715): 5
(TCP, 74.121.142.178, 80, 192.168.2.3, 37613): 3
(DNS, 192.168.2.3, 24392, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 53050, 174.35.73.109, 80): 5
(DNS, 192.168.2.3, 21733, 192.168.2.1, 53): 1
(TCP, 52.86.8.246, 80, 192.168.2.3, 44646): 10
(DNS, 192.168.2.1, 53, 192.168.2.3, 59669): 1
(TCP, 192.168.2.3, 43930, 204.154.110.227, 443): 6
(TCP, 216.58.219.193, 443, 192.168.2.3, 42293): 8
(DNS, 192.168.2.3, 51143, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 39111, 54.172.168.55, 80): 5
(DNS, 192.168.2.3, 4785, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 32925, 52.84.121.102, 443): 9
(IMAGE-JFIF, 52.84.125.136, 80, 192.168.2.3, 56447): 4
(SSL, 192.168.2.3, 36472, 172.217.4.42, 443): 1
(TCP, 23.23.137.37, 80, 192.168.2.3, 56019): 5
(XML, 52.7.181.179, 80, 192.168.2.3, 50792): 7
(TCP, 52.7.181.179, 80, 192.168.2.3, 50792): 20
(TCP, 63.117.14.245, 443, 192.168.2.3, 59858): 8
(TCP, 172.217.4.46, 443, 192.168.2.3, 33972): 5
(HTTP, 192.168.2.3, 46821, 64.74.232.43, 80): 1
(SSL, 192.168.2.3, 47118, 216.58.219.193, 443): 8
(TCP, 207.171.162.253, 443, 192.168.2.3, 53051): 7
(SSL, 216.58.219.193, 443, 192.168.2.3, 49628): 10
(DNS, 192.168.2.3, 63253, 192.168.2.1, 53): 1
(SSL, 172.217.5.10, 443, 192.168.2.3, 49390): 6
(TCP, 192.168.2.3, 40499, 172.217.5.10, 443): 9
(TCP, 192.168.2.3, 35217, 23.67.251.17, 80): 8
(TCP, 192.168.2.3, 52240, 63.117.14.244, 443): 43
(TCP, 192.168.2.3, 57522, 23.44.117.39, 80): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 20706): 1
(URLENCODED-FORM, 192.168.2.3, 43938, 104.16.109.236, 80): 1
(TCP, 69.58.188.49, 80, 192.168.2.3, 52849): 21
(TCP, 216.58.219.193, 443, 192.168.2.3, 49628): 5
(TCP, 23.15.8.97, 80, 192.168.2.3, 39079): 2
(SSL, 173.194.156.206, 443, 192.168.2.3, 38669): 5
(SSL, 192.168.2.3, 51457, 31.13.71.36, 443): 3
(TCP, 207.171.162.130, 443, 192.168.2.3, 37498): 4
(SSL, 192.168.2.3, 48440, 172.217.4.46, 443): 3
(TCP, 172.217.4.46, 443, 192.168.2.3, 52659): 5
(TCP, 63.251.98.12, 80, 192.168.2.3, 60628): 4
(TCP, 192.168.2.3, 42753, 207.171.162.130, 443): 6
(XML, 52.7.181.179, 80, 192.168.2.3, 50781): 5
(TCP, 192.168.2.3, 51457, 31.13.71.36, 443): 7
(TCP, 192.168.2.3, 56767, 172.217.2.2, 80): 24
(TCP, 192.168.2.3, 33039, 52.7.36.165, 443): 11
(TCP, 192.168.2.3, 40936, 207.171.162.130, 443): 7
(TCP, 192.168.2.3, 47269, 198.51.152.179, 443): 8
(SSL, 216.58.219.193, 443, 192.168.2.3, 42293): 32
(DNS, 192.168.2.3, 10748, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 19150, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 23152, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 40701): 1
(MDNS, 169.254.5.21, 5353, 224.0.0.251, 5353): 6
(TCP, 192.168.2.3, 39425, 52.72.190.220, 443): 10
(TCP, 207.171.162.130, 443, 192.168.2.3, 34408): 7
(HTTP, 192.168.2.3, 36214, 52.84.122.135, 80): 5
(DNS, 192.168.2.3, 53071, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 60141, 172.229.242.230, 443): 3
(TCP, 63.117.14.248, 443, 192.168.2.3, 43100): 4
(SSL, 23.235.46.98, 443, 192.168.2.3, 47906): 5
(TCP, 54.243.174.202, 443, 192.168.2.3, 53715): 6
(HTTP, 54.236.138.181, 80, 192.168.2.3, 49114): 1
(TCP, 52.84.121.102, 443, 192.168.2.3, 52293): 3
(HTTP, 192.168.2.3, 50818, 52.7.181.179, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 56680): 1
(TCP, 192.168.2.3, 49840, 54.243.91.145, 80): 5
(SSL, 192.168.2.3, 39164, 31.13.71.1, 443): 5
(SSL, 192.168.2.3, 60955, 212.58.244.114, 443): 3
(DNS, 192.168.2.3, 64151, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 51333, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 44880): 1
(TCP, 192.168.2.3, 48051, 74.125.138.156, 443): 13
(SSL, 207.171.162.130, 443, 192.168.2.3, 37498): 5
(HTTP, 192.168.2.3, 55448, 54.210.137.122, 80): 1
(TCP, 192.168.2.3, 50792, 52.7.181.179, 80): 27
(SSL, 192.168.2.3, 53907, 63.117.14.245, 443): 2
(SSL, 192.168.2.3, 58278, 193.149.47.98, 443): 2
(HTTP, 109.239.110.104, 80, 192.168.2.3, 42786): 1
(DATA-TEXT-LINES, 157.166.249.67, 80, 192.168.2.3, 53552): 1
(HTTP, 192.168.2.3, 50179, 184.73.235.214, 80): 2
(TCP, 192.168.2.3, 42831, 52.73.95.52, 443): 11
(TCP, 172.229.222.223, 443, 192.168.2.3, 53409): 4
(TCP, 54.239.22.240, 80, 192.168.2.3, 57852): 4
(TCP, 192.168.2.3, 48001, 172.229.233.57, 80): 4
(TCP, 162.208.22.76, 443, 192.168.2.3, 39794): 4
(TCP, 192.168.2.3, 37627, 52.73.245.246, 80): 5
(TCP, 52.22.70.65, 443, 192.168.2.3, 53989): 6
(DNS, 192.168.2.3, 62018, 192.168.2.1, 53): 1
(TCP, 52.70.39.146, 80, 192.168.2.3, 35272): 9
(IMAGE-GIF, 52.70.39.146, 80, 192.168.2.3, 35273): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 28261): 1
(TCP, 192.168.2.3, 37144, 172.217.4.193, 443): 5
(TCP, 192.168.2.3, 59110, 216.58.219.206, 443): 10
(TCP, 192.243.250.36, 443, 192.168.2.3, 56570): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 65139): 1
(XML, 52.201.107.48, 80, 192.168.2.3, 45655): 1
(TCP, 174.129.254.47, 80, 192.168.2.3, 41147): 2
(HTTP, 192.168.2.3, 58088, 23.235.46.73, 80): 10
(SSL, 192.168.2.3, 60144, 172.229.242.230, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 19150): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 29119): 1
(HTTP, 192.168.2.3, 54013, 199.27.76.175, 80): 3
(TCP, 172.217.5.2, 443, 192.168.2.3, 52048): 6
(SSL, 192.168.2.3, 52296, 52.84.121.102, 443): 3
(DNS, 192.168.2.3, 25154, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 16047, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 37663, 52.20.97.18, 80): 7
(SSL, 172.217.4.194, 443, 192.168.2.3, 46290): 11
(TCP, 192.168.2.3, 33351, 23.23.153.77, 443): 9
(DNS, 192.168.2.1, 53, 192.168.2.3, 49430): 1
(DNS, 192.168.2.3, 20140, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 42092, 52.90.181.255, 443): 3
(HTTP, 192.168.2.3, 46103, 184.26.44.97, 80): 1
(TCP, 52.20.97.18, 80, 192.168.2.3, 37614): 20
(TCP, 192.168.2.3, 46077, 52.200.43.126, 443): 9
(TCP, 192.168.2.3, 52995, 66.235.153.37, 80): 4
(XML, 52.4.240.219, 80, 192.168.2.3, 44320): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 36013): 1
(DNS, 192.168.2.3, 40511, 192.168.2.1, 53): 1
(SSL, 207.171.162.130, 443, 192.168.2.3, 59115): 5
(TCP, 157.166.239.60, 80, 192.168.2.3, 44928): 7
(TCP, 192.168.2.3, 53573, 63.117.68.16, 443): 1275
(HTTP, 192.168.2.3, 39944, 52.11.29.182, 80): 33
(TCP, 52.84.125.15, 443, 192.168.2.3, 59309): 2
(TCP, 207.171.162.130, 443, 192.168.2.3, 51720): 5
