(highest, src_addr, src_port, dst_addr, dst_port): count
(DNS, 192.168.2.3, 29472, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 1812, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 59561, 207.171.162.130, 443): 7
(HTTP, 192.168.2.3, 56128, 172.229.214.12, 80): 2
(IMAGE-JFIF, 172.229.228.216, 80, 192.168.2.3, 56348): 2
(TCP, 192.168.2.3, 56134, 172.229.214.12, 80): 8
(TCP, 207.171.162.130, 443, 192.168.2.3, 41068): 4
(TCP, 54.239.22.50, 443, 192.168.2.3, 40053): 8
(IMAGE-GIF, 54.148.184.23, 80, 192.168.2.3, 35400): 1
(TCP, 192.168.2.3, 56262, 52.84.121.108, 443): 11
(TCP, 54.239.22.50, 80, 192.168.2.3, 48328): 2
(SSL, 192.168.2.3, 54199, 23.203.54.220, 443): 2
(TCP, 192.168.2.3, 53859, 172.229.228.216, 80): 71
(SSL, 192.168.2.3, 34199, 52.84.121.108, 443): 3
(DNS, 192.168.2.3, 62715, 192.168.2.1, 53): 1
(TCP, 54.239.26.167, 80, 192.168.2.3, 41286): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 42810): 1
(TCP, 192.168.2.3, 36866, 216.58.219.225, 80): 6
(SSL, 63.117.14.14, 443, 192.168.2.3, 45862): 1
(TCP, 54.192.54.206, 80, 192.168.2.3, 48374): 2
(SSL, 192.168.2.3, 45501, 23.32.174.216, 443): 4
(HTTP, 192.168.2.3, 47569, 172.229.233.57, 80): 1
(TCP, 192.168.2.3, 59452, 50.31.185.39, 80): 3
(SSL, 192.168.2.3, 56884, 207.171.162.130, 443): 4
(TCP, 192.168.2.3, 51486, 172.217.3.1, 443): 9
(DNS, 192.168.2.1, 53, 192.168.2.3, 8373): 1
(TCP, 172.229.233.57, 80, 192.168.2.3, 47569): 4
(TCP, 192.168.2.3, 59285, 216.58.219.206, 443): 11
(HTTP, 192.168.2.3, 55605, 199.27.76.68, 80): 6
(TCP, 216.58.219.206, 443, 192.168.2.3, 55784): 6
(HTTP, 192.168.2.3, 47570, 172.229.233.57, 80): 1
(HTTP, 192.168.2.3, 50491, 184.26.44.104, 80): 1
(IMAGE-JFIF, 172.229.228.216, 80, 192.168.2.3, 37104): 1
(TCP, 192.168.2.3, 47570, 172.229.233.57, 80): 5
(HTTP, 192.168.2.3, 56144, 172.229.214.12, 80): 1
(HTTP, 192.168.2.3, 56132, 172.229.214.12, 80): 1
(HTTP, 192.168.2.3, 46325, 23.23.172.6, 80): 2
(TCP, 172.229.222.233, 443, 192.168.2.3, 44273): 29
(DATA-TEXT-LINES, 64.202.112.13, 80, 192.168.2.3, 33693): 1
(DNS, 192.168.2.3, 18957, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 45860, 63.117.14.14, 443): 5
(HTTP, 192.168.2.3, 57887, 176.32.103.187, 80): 2
(SSL, 205.251.242.2, 443, 192.168.2.3, 48873): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 53855): 1
(HTTP, 72.21.211.0, 80, 192.168.2.3, 37557): 1
(TCP, 192.168.2.3, 43406, 172.217.2.10, 443): 2
(SSL, 192.168.2.3, 48023, 216.58.219.193, 443): 3
(MEDIA, 199.27.76.68, 80, 192.168.2.3, 55484): 3
(SSL, 172.217.4.38, 443, 192.168.2.3, 34879): 5
(HTTP, 192.168.2.3, 56137, 172.229.214.12, 80): 10
(SSL, 192.168.2.3, 49638, 216.58.219.206, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 31534): 1
(SSL, 207.171.162.130, 443, 192.168.2.3, 50419): 5
(SSL, 63.117.68.16, 443, 192.168.2.3, 52733): 223
(TCP, 192.168.2.3, 51491, 172.217.3.1, 443): 18
(HTTP, 72.21.211.0, 80, 192.168.2.3, 49045): 1
(TCP, 192.168.2.3, 43052, 63.117.14.116, 443): 284
(TCP, 216.58.219.234, 443, 192.168.2.3, 34179): 24
(HTTP, 192.168.2.3, 56136, 172.229.214.12, 80): 3
(SSL, 192.168.2.3, 55487, 216.58.219.193, 443): 3
(TCP, 192.168.2.3, 56779, 50.19.118.19, 443): 7
(TCP, 63.117.14.116, 443, 192.168.2.3, 43052): 159
(TCP, 192.168.2.3, 43411, 172.217.2.10, 443): 9
(TCP, 192.168.2.3, 43738, 54.239.28.191, 443): 8
(SSL, 192.168.2.3, 51328, 207.171.162.130, 443): 4
(TCP, 192.168.2.3, 36665, 54.239.25.192, 443): 13
(SSL, 192.168.2.3, 54186, 23.203.54.220, 443): 5
(TCP, 192.168.2.3, 37359, 216.58.219.206, 443): 84
(TCP, 192.168.2.3, 41038, 92.242.140.21, 80): 5
(HTTP, 192.168.2.3, 59275, 199.27.76.73, 80): 2
(TCP, 212.58.244.115, 80, 192.168.2.3, 52550): 4
(DNS, 192.168.2.3, 61092, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 53218): 1
(TCP, 192.168.2.3, 47057, 74.120.148.195, 80): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 3882): 1
(TCP, 192.168.2.3, 39038, 23.15.8.64, 80): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 36752): 1
(DNS, 192.168.2.3, 43261, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 39827, 63.117.14.18, 443): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 18751): 1
(DNS, 192.168.2.3, 33988, 192.168.2.1, 53): 1
(TCP, 172.229.214.12, 80, 192.168.2.3, 56128): 1232
(SSL, 216.58.219.198, 443, 192.168.2.3, 55262): 10
(TCP, 23.15.8.18, 80, 192.168.2.3, 36969): 37
(DNS, 192.168.2.1, 53, 192.168.2.3, 53795): 1
(TCP, 192.168.2.3, 56137, 172.229.214.12, 80): 94
(TCP, 216.58.219.225, 443, 192.168.2.3, 46806): 6
(TCP, 64.202.112.13, 80, 192.168.2.3, 33696): 2
(TCP, 192.168.2.3, 56745, 216.58.219.206, 443): 12
(DNS, 192.168.2.3, 54057, 192.168.2.1, 53): 1
(TCP, 216.58.219.238, 443, 192.168.2.3, 33986): 12
(TCP, 192.168.2.3, 43031, 54.240.190.108, 80): 123
(TCP, 192.168.2.3, 54401, 173.194.204.239, 443): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 14480): 1
(SSL, 54.239.22.50, 443, 192.168.2.3, 40053): 5
(HTTP, 192.168.2.3, 49711, 207.171.162.163, 80): 2
(DNS, 192.168.2.3, 9203, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 39813, 172.217.4.46, 443): 1
(HTTP, 192.168.2.3, 38918, 172.229.228.216, 80): 2
(SSL, 216.58.219.193, 443, 192.168.2.3, 40530): 11
(TCP, 192.168.2.3, 50491, 184.26.44.104, 80): 11
(TCP, 192.168.2.3, 59291, 199.27.76.73, 80): 144
(TCP, 107.22.217.22, 80, 192.168.2.3, 56330): 2
(HTTP, 192.168.2.3, 38837, 23.37.13.125, 80): 1
(TCP, 104.100.160.187, 443, 192.168.2.3, 35858): 3
(TCP, 192.168.2.3, 43475, 216.58.219.238, 443): 47
(TCP, 172.217.4.66, 80, 192.168.2.3, 52050): 85
(SSL, 52.84.121.108, 443, 192.168.2.3, 48163): 7
(TCP, 192.168.2.3, 35861, 104.100.160.187, 443): 4
(TCP, 172.217.4.38, 443, 192.168.2.3, 34880): 3
(TCP, 23.203.54.220, 443, 192.168.2.3, 54184): 4
(SSL, 192.168.2.3, 41112, 52.84.121.108, 443): 2
