(highest, src_addr, src_port, dst_addr, dst_port): count
(TCP, 72.21.194.207, 443, 192.168.2.3, 49456): 4
(SSL, 192.168.2.3, 49132, 216.58.219.202, 443): 2
(TCP, 192.168.2.3, 44634, 184.26.44.105, 80): 541
(SSL, 216.58.219.206, 443, 192.168.2.3, 40783): 4
(HTTP, 192.168.2.3, 52721, 23.67.250.122, 80): 1
(TCP, 54.239.22.240, 80, 192.168.2.3, 50891): 3
(DATA-TEXT-LINES, 64.202.112.8, 80, 192.168.2.3, 39765): 1
(HTTP, 192.168.2.3, 38369, 108.175.43.135, 80): 2
(DNS, 192.168.2.3, 50411, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 35695, 173.241.250.143, 443): 2
(IMAGE-JFIF, 54.240.190.61, 80, 192.168.2.3, 38561): 6
(DNS, 192.168.2.3, 34676, 192.168.2.1, 53): 1
(TCP, 54.84.218.80, 443, 192.168.2.3, 47162): 4
(TCP, 192.168.2.3, 35232, 72.21.194.207, 443): 7
(SSL, 176.32.103.187, 443, 192.168.2.3, 60486): 5
(DNS, 192.168.2.3, 46572, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 54087): 1
(TCP, 192.168.2.3, 60213, 23.37.29.165, 443): 6
(DNS, 192.168.2.1, 53, 192.168.2.3, 46658): 1
(TCP, 54.239.26.251, 443, 192.168.2.3, 38055): 5
(HTTP, 192.168.2.3, 52705, 23.67.250.122, 80): 4
(TCP, 172.229.214.12, 80, 192.168.2.3, 56453): 4
(SSL, 173.194.204.154, 443, 192.168.2.3, 57931): 18
(TCP, 23.32.174.216, 443, 192.168.2.3, 47258): 5
(SSL, 176.32.103.187, 443, 192.168.2.3, 33913): 5
(SSL, 63.117.68.16, 443, 192.168.2.3, 53079): 1
(SSL, 192.168.2.3, 50383, 216.58.219.202, 443): 6
(TCP, 172.217.4.33, 443, 192.168.2.3, 49315): 6
(SSL, 172.217.5.2, 443, 192.168.2.3, 51423): 16
(MEDIA, 54.231.113.195, 80, 192.168.2.3, 45869): 1
(SSL, 208.80.154.240, 443, 192.168.2.3, 44898): 2181
(TCP, 54.239.23.139, 80, 192.168.2.3, 41579): 21
(DNS, 192.168.2.3, 25807, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 35442, 72.21.194.207, 443): 4
(TCP, 192.168.2.3, 56682, 216.58.219.193, 80): 4
(IMAGE-GIF, 63.117.68.53, 80, 192.168.2.3, 43001): 1
(TCP, 192.168.2.3, 43582, 23.37.29.165, 80): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 48697): 1
(SSL, 54.84.27.26, 443, 192.168.2.3, 45879): 5
(SSL, 216.58.219.206, 443, 192.168.2.3, 52186): 171
(TCP, 192.168.2.3, 46015, 72.21.215.54, 80): 5
(SSL, 216.58.219.202, 443, 192.168.2.3, 43910): 8
(TCP, 192.168.2.3, 37475, 172.217.3.14, 443): 8
(SSL, 192.168.2.3, 54053, 74.125.7.17, 443): 3
(TCP, 176.32.103.187, 443, 192.168.2.3, 33913): 3
(TCP, 192.168.2.3, 39467, 8.43.72.71, 80): 13
(TCP, 192.168.2.3, 59278, 54.239.23.139, 80): 5
(SSL, 192.168.2.3, 52772, 216.58.219.193, 443): 3
(TCP, 192.168.2.3, 55294, 52.9.92.185, 80): 4
(TCP, 192.168.2.3, 36001, 23.76.230.150, 443): 7
(SSL, 216.58.219.193, 443, 192.168.2.3, 54966): 3
(TCP, 192.168.2.3, 55597, 216.58.219.198, 443): 10
(TCP, 52.84.121.209, 443, 192.168.2.3, 60810): 5
(SSL, 104.64.50.50, 443, 192.168.2.3, 42052): 12
(SSL, 104.100.150.188, 443, 192.168.2.3, 43611): 5
(SSL, 72.21.194.207, 443, 192.168.2.3, 35630): 4
(TCP, 192.168.2.3, 44898, 208.80.154.240, 443): 1260
(TCP, 192.168.2.3, 49278, 216.58.219.202, 443): 11
(DNS, 192.168.2.1, 53, 192.168.2.3, 64304): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 24469): 1
(TCP, 63.88.100.155, 80, 192.168.2.3, 39503): 2
(TCP, 54.239.27.48, 80, 192.168.2.3, 44556): 3
(MEDIA, 108.175.43.135, 80, 192.168.2.3, 51089): 1
(HTTP, 23.67.250.122, 80, 192.168.2.3, 52735): 1
(DNS, 192.168.2.3, 19727, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 56504, 172.229.214.12, 80): 1
(HTTP, 192.168.2.3, 39506, 52.7.249.14, 80): 3
(TCP, 192.168.2.3, 47364, 172.217.4.74, 443): 21
(TCP, 192.168.2.3, 51741, 72.21.194.207, 443): 7
(SSL, 216.58.219.206, 443, 192.168.2.3, 47602): 22
(DNS, 192.168.2.1, 53, 192.168.2.3, 34169): 1
(TCP, 23.21.95.141, 80, 192.168.2.3, 50916): 5
(DNS, 192.168.2.3, 16516, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 52705, 23.67.250.122, 80): 88
(HTTP, 192.168.2.3, 41376, 74.119.118.67, 80): 1
(TCP, 192.168.2.3, 53066, 204.154.111.224, 443): 6
(DNS, 192.168.2.3, 15359, 192.168.2.1, 53): 1
(SSL, 172.217.2.14, 443, 192.168.2.3, 38691): 72
(TCP, 23.37.13.125, 80, 192.168.2.3, 39149): 5
(TCP, 54.246.150.69, 80, 192.168.2.3, 45114): 4
(TCP, 54.239.27.48, 80, 192.168.2.3, 45049): 2
(SSL, 104.64.50.50, 443, 192.168.2.3, 42056): 9
(DNS, 192.168.2.3, 6413, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 41503, 72.21.215.54, 80): 5
(HTTP, 192.168.2.3, 35211, 184.26.44.97, 80): 1
(DATA-TEXT-LINES, 172.229.243.113, 80, 192.168.2.3, 55688): 1
(HTTP, 192.168.2.3, 46015, 72.21.215.54, 80): 1
(SSL, 69.172.216.111, 443, 192.168.2.3, 50684): 5
(SSL, 54.239.22.240, 443, 192.168.2.3, 37799): 2
(IMAGE-JFIF, 184.26.44.104, 80, 192.168.2.3, 50795): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 63468): 1
(TCP, 52.7.249.14, 80, 192.168.2.3, 39506): 14
(TCP, 192.168.2.3, 35674, 216.58.219.205, 443): 16
(TCP, 192.168.2.3, 51679, 108.175.42.145, 80): 6
(TCP, 192.168.2.3, 35704, 54.148.184.23, 80): 6
(TCP, 107.21.246.116, 443, 192.168.2.3, 36091): 11
(IMAGE-GIF, 54.239.27.48, 80, 192.168.2.3, 44556): 1
(TCP, 172.217.5.14, 443, 192.168.2.3, 36038): 6
(TCP, 192.168.2.3, 39724, 64.202.112.8, 80): 3
(SSL, 192.168.2.3, 37492, 216.58.219.206, 443): 3
(PNG, 23.67.250.122, 80, 192.168.2.3, 52720): 3
(TCP, 172.229.214.12, 80, 192.168.2.3, 56458): 248
(SSL, 104.64.50.50, 443, 192.168.2.3, 42057): 9
(HTTP, 192.168.2.3, 59895, 54.235.182.182, 80): 5
(DNS, 192.168.2.3, 31211, 192.168.2.1, 53): 1
(SSL, 172.217.2.14, 443, 192.168.2.3, 37118): 132
(DNS, 192.168.2.1, 53, 192.168.2.3, 42812): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 21609): 1
(SSL, 192.168.2.3, 53502, 54.239.17.7, 443): 3
(TCP, 174.129.249.36, 80, 192.168.2.3, 33010): 4
(SSL, 192.168.2.3, 44621, 172.217.5.14, 443): 13
(TCP, 204.154.110.236, 443, 192.168.2.3, 39960): 5
(TCP, 50.17.199.221, 443, 192.168.2.3, 45838): 5
(TCP, 172.217.2.14, 443, 192.168.2.3, 37021): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 24067): 1
(TCP, 192.168.2.3, 36038, 172.217.5.14, 443): 12
(SSL, 192.168.2.3, 42930, 54.225.199.51, 443): 6
(HTTP, 192.168.2.3, 39151, 23.37.13.125, 80): 1
(TCP, 192.168.2.3, 34416, 184.26.44.97, 80): 15
(DNS, 192.168.2.1, 53, 192.168.2.3, 12048): 1
(IMAGE-GIF, 8.43.72.44, 80, 192.168.2.3, 43396): 1
(DNS, 192.168.2.3, 18797, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 45838, 50.17.199.221, 443): 5
(TCP, 72.21.194.207, 443, 192.168.2.3, 58827): 4
(TCP, 192.168.2.3, 53003, 172.217.5.10, 443): 6
(TCP, 23.67.251.33, 80, 192.168.2.3, 44546): 2
(MEDIA, 54.239.28.191, 80, 192.168.2.3, 37277): 1
(TCP, 66.152.183.173, 80, 192.168.2.3, 53260): 4
(TCP, 192.168.2.3, 48528, 199.16.156.105, 443): 8
(DNS, 192.168.2.1, 53, 192.168.2.3, 32406): 1
(TCP, 192.168.2.3, 54890, 212.58.246.212, 80): 5
(TCP, 54.239.28.191, 443, 192.168.2.3, 37183): 8
(TCP, 192.168.2.3, 41579, 54.239.23.139, 80): 23
(HTTP, 92.242.140.21, 80, 192.168.2.3, 41330): 1
(TCP, 72.21.215.54, 80, 192.168.2.3, 46015): 2
(TCP, 192.168.2.3, 39960, 204.154.110.236, 443): 6
(TCP, 63.117.68.16, 443, 192.168.2.3, 53093): 4
(TCP, 192.168.2.3, 56304, 184.26.44.97, 80): 79
(DATA-TEXT-LINES, 74.119.118.67, 80, 192.168.2.3, 41376): 1
(SSL, 192.168.2.3, 39791, 23.76.218.7, 443): 5
(SSL, 172.217.1.66, 443, 192.168.2.3, 54814): 39
(DNS, 192.168.2.3, 29980, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 61319, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 5648): 1
(PNG, 172.229.214.12, 80, 192.168.2.3, 56505): 1
(MEDIA, 199.27.76.68, 80, 192.168.2.3, 55909): 6
(TCP, 192.168.2.3, 50952, 216.58.219.202, 443): 14
(HTTP, 192.168.2.3, 55688, 172.229.243.113, 80): 1
(DATA-TEXT-LINES, 199.27.76.175, 80, 192.168.2.3, 53655): 1
(DNS, 192.168.2.3, 27146, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 59181, 74.125.166.184, 443): 12
(DNS, 192.168.2.1, 53, 192.168.2.3, 1623): 1
(DNS, 192.168.2.3, 45579, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 59181, 74.125.166.184, 443): 3
(DNS, 192.168.2.3, 27795, 192.168.2.1, 53): 1
(SSL, 23.76.235.161, 443, 192.168.2.3, 45119): 6
(SSL, 216.58.219.193, 443, 192.168.2.3, 36606): 46
(DNS, 192.168.2.1, 53, 192.168.2.3, 23863): 1
(DNS, 192.168.2.3, 14901, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 39938, 204.154.110.236, 443): 6
(HTTP, 192.168.2.3, 53501, 176.32.103.187, 80): 1
(TCP, 192.168.2.3, 55421, 157.166.249.204, 80): 5
(TCP, 23.235.39.81, 80, 192.168.2.3, 39465): 4
(TCP, 192.168.2.3, 58199, 107.20.225.87, 443): 16
(TCP, 192.168.2.3, 39619, 72.21.215.54, 80): 8
(DNS, 192.168.2.1, 53, 192.168.2.3, 13418): 1
(TCP, 50.17.199.221, 443, 192.168.2.3, 46980): 17
(SSL, 54.235.140.195, 443, 192.168.2.3, 40134): 5
(SSL, 192.168.2.3, 39938, 204.154.110.236, 443): 3
(SSL, 192.168.2.3, 38691, 172.217.2.14, 443): 8
(SSL, 173.241.250.143, 443, 192.168.2.3, 35684): 5
(TCP, 192.168.2.3, 55755, 199.27.76.68, 80): 39
(TCP, 192.168.2.3, 48828, 23.15.8.8, 80): 24
(HTTP, 192.168.2.3, 53260, 66.152.183.173, 80): 1
(DNS, 192.168.2.3, 23238, 192.168.2.1, 53): 1
(TCP, 184.26.44.95, 80, 192.168.2.3, 57124): 4
(TCP, 192.168.2.3, 47240, 52.84.121.209, 443): 8
(DNS, 192.168.2.1, 53, 192.168.2.3, 64216): 1
(JSON, 192.168.2.3, 46875, 176.32.103.187, 80): 1
(TCP, 184.26.44.95, 80, 192.168.2.3, 51274): 5
(TCP, 192.168.2.3, 40070, 50.17.195.82, 80): 4
(TCP, 23.246.7.149, 80, 192.168.2.3, 55230): 641
(SSL, 192.168.2.3, 36091, 107.21.246.116, 443): 17
(DATA-TEXT-LINES, 23.235.46.175, 80, 192.168.2.3, 58393): 1
(SSL, 192.168.2.3, 35675, 216.58.219.205, 443): 2
(TCP, 192.168.2.3, 38611, 104.16.24.190, 80): 8
(IMAGE-GIF, 8.43.72.71, 80, 192.168.2.3, 39467): 1
(TCP, 192.168.2.3, 44530, 23.76.235.161, 80): 6
(TCP, 192.168.2.3, 37176, 54.239.21.217, 443): 10
(HTTP, 192.168.2.3, 34416, 184.26.44.97, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 33124): 1
(DNS, 192.168.2.3, 38284, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 39760, 64.202.112.8, 80): 4
(TCP, 192.168.2.3, 60212, 23.37.29.165, 443): 6
(HTTP, 192.168.2.3, 39734, 64.202.112.8, 80): 1
(TCP, 176.32.103.187, 443, 192.168.2.3, 40113): 3
(TCP, 192.168.2.3, 53072, 157.166.249.67, 80): 6
(TCP, 107.20.225.87, 443, 192.168.2.3, 58190): 4
(TCP, 23.32.164.46, 443, 192.168.2.3, 59170): 3
(HTTP, 192.168.2.3, 35696, 172.229.210.55, 80): 1
(TCP, 192.168.2.3, 58745, 52.84.121.209, 443): 9
(TCP, 216.58.219.202, 443, 192.168.2.3, 43910): 4
(TCP, 192.168.2.3, 47397, 54.239.25.208, 443): 10
(TCP, 192.168.2.3, 43103, 72.21.194.207, 443): 7
(TCP, 216.58.219.205, 443, 192.168.2.3, 35675): 3
(TCP, 184.26.44.105, 80, 192.168.2.3, 36652): 3
(HTTP, 192.168.2.3, 41331, 92.242.140.21, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 7242): 1
(TCP, 176.32.103.187, 443, 192.168.2.3, 40111): 3
(HTTP, 192.168.2.3, 55001, 23.32.169.226, 80): 1
(TCP, 50.17.199.221, 443, 192.168.2.3, 58002): 17
(SSL, 192.168.2.3, 44110, 173.194.68.155, 443): 2
(IMAGE-JFIF, 184.26.44.97, 80, 192.168.2.3, 35004): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 25807): 1
(MEDIA, 23.235.39.81, 80, 192.168.2.3, 39464): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 11822): 1
(TCP, 63.88.100.161, 80, 192.168.2.3, 54940): 2
(DNS, 192.168.2.3, 12449, 192.168.2.1, 53): 1
(TCP, 198.51.152.184, 443, 192.168.2.3, 37942): 4
(TCP, 199.16.156.105, 443, 192.168.2.3, 48528): 2
(TCP, 192.168.2.3, 42058, 104.64.50.50, 443): 25
(SSL, 192.168.2.3, 37475, 172.217.3.14, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 30037): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 29883): 1
(TCP, 192.168.2.3, 57240, 72.21.194.207, 443): 8
(TCP, 192.168.2.3, 56444, 172.229.214.12, 80): 35
(TCP, 192.168.2.3, 46186, 63.117.14.14, 443): 1073
(SSL, 192.168.2.3, 38115, 216.58.219.206, 443): 1
(TCP, 172.217.5.14, 443, 192.168.2.3, 44404): 9
(TCP, 192.168.2.3, 59170, 23.32.164.46, 443): 7
(DNS, 192.168.2.1, 53, 192.168.2.3, 38284): 1
(TCP, 192.168.2.3, 58827, 72.21.194.207, 443): 7
(HTTP, 192.168.2.3, 54799, 54.69.11.188, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 16734): 1
(TCP, 172.229.210.55, 80, 192.168.2.3, 35696): 2
(TCP, 72.247.8.178, 80, 192.168.2.3, 54428): 78
(TCP, 23.23.86.88, 443, 192.168.2.3, 53245): 3
(DNS, 192.168.2.3, 10485, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 56606, 172.217.2.6, 80): 2
(SSL, 192.168.2.3, 53003, 172.217.5.10, 443): 4
(SSL, 72.21.194.207, 443, 192.168.2.3, 60732): 4
(HTTP, 192.168.2.3, 55220, 23.246.7.149, 80): 6
(TCP, 31.13.71.7, 80, 192.168.2.3, 36438): 2
(TCP, 54.225.222.117, 443, 192.168.2.3, 58488): 5
(SSL, 192.168.2.3, 54814, 172.217.1.66, 443): 26
(TCP, 216.58.219.206, 443, 192.168.2.3, 35190): 5
(SSL, 192.168.2.3, 43454, 204.154.110.227, 443): 4
(DNS, 192.168.2.3, 64907, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 37792, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 58146, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 50664, 184.26.44.97, 80): 1
(SSL, 192.168.2.3, 44418, 172.217.5.14, 443): 2
(SSL, 172.217.5.6, 443, 192.168.2.3, 56845): 11
(SSL, 63.117.14.14, 443, 192.168.2.3, 46186): 198
(TCP, 192.168.2.3, 52511, 66.235.153.37, 80): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 32665): 1
(TCP, 172.229.214.12, 80, 192.168.2.3, 56447): 4
(TCP, 104.64.50.50, 443, 192.168.2.3, 42054): 52
(TCP, 192.168.2.3, 38369, 108.175.43.135, 80): 4
(SSL, 172.217.3.14, 443, 192.168.2.3, 39801): 8
(HTTP, 72.21.215.54, 80, 192.168.2.3, 38707): 3
(SSL, 216.58.219.198, 443, 192.168.2.3, 55707): 3
(DNS, 192.168.2.3, 37399, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 57918, 199.16.156.11, 80): 1
(SSL, 192.168.2.3, 56615, 172.217.2.2, 443): 2
(TCP, 192.168.2.3, 38424, 54.239.25.192, 443): 11
(HTTP, 192.168.2.3, 60630, 77.72.116.213, 80): 1
(TCP, 192.168.2.3, 53094, 63.117.68.16, 443): 1535
(TCP, 192.168.2.3, 36234, 216.58.219.238, 443): 19
(SSL, 216.58.219.206, 443, 192.168.2.3, 51621): 60
(DNS, 192.168.2.1, 53, 192.168.2.3, 56895): 1
(TCP, 192.168.2.3, 40113, 176.32.103.187, 443): 5
(TCP, 192.168.2.3, 38691, 172.217.2.14, 443): 46
(HTTP, 192.168.2.3, 47180, 54.239.22.240, 80): 1
(SSL, 192.168.2.3, 36606, 216.58.219.193, 443): 4
(SSL, 52.84.121.209, 443, 192.168.2.3, 42209): 7
(TCP, 192.168.2.3, 60486, 176.32.103.187, 443): 8
(TCP, 192.168.2.3, 41249, 172.217.3.2, 443): 21
(DATA-TEXT-LINES, 64.202.112.7, 80, 192.168.2.3, 56516): 1
(SSL, 192.168.2.3, 37019, 172.217.2.14, 443): 13
(DNS, 192.168.2.3, 6137, 192.168.2.1, 53): 1
(TCP, 172.229.233.57, 80, 192.168.2.3, 47637): 13
(HTTP, 192.168.2.3, 41503, 72.21.215.54, 80): 1
(TCP, 184.26.44.95, 80, 192.168.2.3, 47138): 5
(TCP, 192.168.2.3, 46283, 184.26.44.97, 80): 15
(HTTP, 192.168.2.3, 38707, 72.21.215.54, 80): 3
(HTTP, 23.235.46.175, 80, 192.168.2.3, 58393): 1
(SSL, 192.168.2.3, 58186, 107.20.225.87, 443): 5
(TCP, 216.58.219.205, 443, 192.168.2.3, 35678): 2
(SSL, 68.67.152.98, 443, 192.168.2.3, 54629): 3
(DNS, 192.168.2.3, 57931, 192.168.2.1, 53): 1
(TCP, 107.21.246.116, 443, 192.168.2.3, 59339): 12
(SSL, 172.217.2.14, 443, 192.168.2.3, 46082): 3
(SSL, 173.194.63.71, 443, 192.168.2.3, 58531): 5
(SSL, 192.168.2.3, 35998, 23.76.230.150, 443): 3
(DATA-TEXT-LINES, 64.202.112.8, 80, 192.168.2.3, 39760): 1
(TCP, 192.168.2.3, 37492, 216.58.219.206, 443): 8
(TCP, 192.168.2.3, 59764, 50.31.185.39, 80): 3
(TCP, 23.246.7.149, 80, 192.168.2.3, 55221): 187
(DATA-TEXT-LINES, 174.129.249.36, 80, 192.168.2.3, 33010): 1
(PNG, 172.229.214.12, 80, 192.168.2.3, 56444): 2
(TCP, 52.85.90.226, 80, 192.168.2.3, 41250): 4
(SSL, 192.168.2.3, 50952, 216.58.219.202, 443): 9
(SSL, 54.239.22.240, 443, 192.168.2.3, 37791): 7
(DATA-TEXT-LINES, 63.88.100.161, 80, 192.168.2.3, 54940): 1
(TCP, 192.168.2.3, 39506, 52.7.249.14, 80): 14
(XML, 107.20.225.87, 80, 192.168.2.3, 52080): 1
(TCP, 54.240.190.182, 80, 192.168.2.3, 49474): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 38229): 1
(TCP, 192.168.2.3, 53558, 69.172.216.55, 443): 21
(TCP, 192.168.2.3, 49027, 172.217.5.14, 443): 8
(SSL, 72.21.194.207, 443, 192.168.2.3, 50633): 4
(TCP, 176.32.101.34, 443, 192.168.2.3, 52959): 6
(IMAGE-GIF, 176.32.103.187, 80, 192.168.2.3, 34589): 2
(TCP, 192.168.2.3, 45049, 54.239.27.48, 80): 13
(HTTP, 192.168.2.3, 55401, 157.166.249.204, 80): 1
(TCP, 216.58.219.202, 443, 192.168.2.3, 55994): 5
(SSL, 192.168.2.3, 58044, 172.217.2.14, 443): 3
(TCP, 192.168.2.3, 52804, 172.217.2.14, 443): 8
(HTTP, 192.168.2.3, 38611, 104.16.24.190, 80): 1
(SSL, 204.154.111.224, 443, 192.168.2.3, 53230): 7
(HTTP, 157.166.249.67, 80, 192.168.2.3, 53072): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 33301): 1
(TCP, 192.168.2.3, 35955, 216.58.219.202, 443): 21
(SSL, 72.21.194.207, 443, 192.168.2.3, 43103): 5
(SSL, 192.168.2.3, 49347, 72.21.194.207, 443): 4
(TCP, 192.168.2.3, 36606, 216.58.219.193, 443): 38
(TCP, 192.168.2.3, 58336, 172.217.2.14, 443): 44
(TCP, 192.168.2.3, 35683, 173.241.250.143, 443): 8
(IMAGE-GIF, 176.32.103.187, 80, 192.168.2.3, 53501): 1
(DNS, 192.168.2.3, 4177, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 55234, 23.246.7.149, 80): 17
(TCP, 192.168.2.3, 47152, 172.217.2.14, 443): 15
(DNS, 192.168.2.3, 1933, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 49456, 72.21.194.207, 443): 4
(HTTP, 192.168.2.3, 55227, 23.246.7.149, 80): 55
(URLENCODED-FORM, 192.168.2.3, 55402, 157.166.249.204, 80): 1
(TCP, 192.168.2.3, 44519, 212.58.244.15, 80): 5
(TCP, 23.32.164.46, 443, 192.168.2.3, 59166): 3
(TCP, 192.168.2.3, 41606, 52.90.181.255, 443): 8
(SSL, 192.168.2.3, 42775, 107.21.246.116, 443): 15
(TCP, 216.58.219.198, 443, 192.168.2.3, 55697): 10
(SSL, 192.168.2.3, 44405, 172.217.5.14, 443): 6
(DNS, 192.168.2.1, 53, 192.168.2.3, 56630): 1
(TCP, 192.168.2.3, 53074, 63.117.68.16, 443): 1627
(SSL, 192.168.2.3, 60821, 52.84.121.209, 443): 5
(DNS, 192.168.2.3, 61617, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 56447, 172.229.214.12, 80): 5
(TCP, 192.168.2.3, 35189, 172.217.2.14, 443): 8
(TCP, 204.154.110.236, 443, 192.168.2.3, 39940): 6
(SSL, 216.58.219.206, 443, 192.168.2.3, 37492): 8
(SSL, 192.168.2.3, 33283, 216.58.219.193, 443): 3
(TCP, 172.217.5.1, 443, 192.168.2.3, 35966): 4
(HTTP, 192.168.2.3, 56518, 64.202.112.7, 80): 1
(SSL, 192.168.2.3, 47152, 172.217.2.14, 443): 9
(IMAGE-GIF, 216.58.219.226, 80, 192.168.2.3, 55311): 1
(SSL, 192.168.2.3, 36001, 23.76.230.150, 443): 3
(TCP, 192.168.2.3, 36177, 216.58.219.202, 443): 9
(TCP, 192.168.2.3, 40783, 216.58.219.206, 443): 7
(HTTP, 192.168.2.3, 53965, 54.239.26.167, 80): 2
(DNS, 192.168.2.3, 23726, 192.168.2.1, 53): 1
(SSL, 172.217.2.14, 443, 192.168.2.3, 39556): 3
(TCP, 216.58.219.202, 443, 192.168.2.3, 50383): 7
(TCP, 72.247.10.49, 80, 192.168.2.3, 53736): 9
(DNS, 192.168.2.1, 53, 192.168.2.3, 38590): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 10734): 1
(TCP, 54.148.184.23, 80, 192.168.2.3, 35704): 5
(TCP, 192.168.2.3, 36132, 216.58.219.238, 443): 29
(HTTP, 63.88.100.161, 80, 192.168.2.3, 54845): 3
(DNS, 192.168.2.3, 5446, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 34169, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 34739, 216.58.219.206, 80): 1
(SSL, 104.64.50.50, 443, 192.168.2.3, 42053): 32
(HTTP, 192.168.2.3, 46875, 176.32.103.187, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 64679): 1
(HTTP, 192.168.2.3, 45169, 176.32.103.187, 80): 1
(DNS, 192.168.2.3, 3501, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 60823, 52.84.121.209, 443): 5
(SSL, 192.168.2.3, 48189, 216.58.210.3, 443): 8
(TCP, 46.236.9.36, 80, 192.168.2.3, 39506): 3
(MEDIA, 23.37.13.125, 80, 192.168.2.3, 39148): 1
(DNS, 192.168.2.3, 46250, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 39940, 204.154.110.236, 443): 6
(DNS, 192.168.2.3, 62054, 192.168.2.1, 53): 1
(TCP, 172.217.2.1, 80, 192.168.2.3, 44521): 2
(SSL, 23.37.13.125, 443, 192.168.2.3, 43061): 3
(IMAGE-GIF, 176.32.103.187, 80, 192.168.2.3, 46875): 1
(DNS, 192.168.2.3, 19377, 192.168.2.1, 53): 1
(DATA-TEXT-LINES, 216.58.219.206, 80, 192.168.2.3, 43320): 1
(TCP, 184.26.44.97, 80, 192.168.2.3, 50163): 8
(DNS, 192.168.2.1, 53, 192.168.2.3, 27795): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 28328): 1
(HTTP, 192.168.2.3, 52039, 172.217.1.66, 80): 2
(TCP, 192.168.2.3, 34589, 176.32.103.187, 80): 23
(TCP, 172.229.214.12, 443, 192.168.2.3, 59392): 6
(SSL, 192.168.2.3, 37791, 54.239.22.240, 443): 10
(_WS.MALFORMED, 216.58.219.202, 443, 192.168.2.3, 36177): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 8095): 1
(TCP, 176.32.103.187, 80, 192.168.2.3, 45169): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 10615): 1
(DNS, 192.168.2.3, 8095, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 47872, 172.229.233.57, 80): 1
(TCP, 52.7.176.203, 80, 192.168.2.3, 35342): 2
(TCP, 192.168.2.3, 35999, 23.76.230.150, 443): 7
(TCP, 192.168.2.3, 53349, 54.225.221.119, 443): 43
(DNS, 192.168.2.3, 41122, 192.168.2.1, 53): 1
(SSL, 72.21.194.207, 443, 192.168.2.3, 56776): 5
(TCP, 216.58.219.193, 80, 192.168.2.3, 56680): 2
(TCP, 54.239.25.208, 443, 192.168.2.3, 47397): 7
(SSL, 192.168.2.3, 60212, 23.37.29.165, 443): 2
(SSL, 192.168.2.3, 36132, 216.58.219.238, 443): 10
(DNS, 192.168.2.1, 53, 192.168.2.3, 44567): 1
(TCP, 192.168.2.3, 56518, 64.202.112.7, 80): 3
(TCP, 54.239.22.240, 443, 192.168.2.3, 37791): 6
(JSON, 50.31.185.39, 80, 192.168.2.3, 59763): 1
(TCP, 199.27.76.68, 80, 192.168.2.3, 55909): 46
